Boerum Hill,Borough Park	194,3436.87,271.88
Boerum Hill,Brownsville	42,970.08,41.58
Boerum Hill,Bushwick	300,6010.06,507.08
Boerum Hill,Canarsie	24,757.30,55.30
Boerum Hill,Carnegie Hill	19,645.25,62.25
Boerum Hill,Carroll Gardens	1091,8990.33,722.25
Boerum Hill,Central Park	30,892.03,63.53
Boerum Hill,Chelsea	369,8473.91,994.83
Boerum Hill,Chinatown	109,1470.53,154.04
Boerum Hill,Clearview	1,79.35,15.85
Boerum Hill,Clinton	125,3343.94,350.62
Boerum Hill,Cobble Hill	542,4158.19,355.73
Boerum Hill,Downtown	856,6285.89,480.46
Boerum Hill,Dyker Heights	27,668.55,44.05
Boerum Hill,East Brooklyn	38,915.70,20.20
Boerum Hill,East Harlem	15,524.80,33.30
Boerum Hill,East Village	442,8059.08,936.60
Boerum Hill,Financial District	286,4621.98,487.92
Boerum Hill,Flatbush	1,6.50,0.00
Boerum Hill,Flushing	8,325.90,37.40
Boerum Hill,Fordham	2,103.30,9.30
Boerum Hill,Forest Hills	22,807.85,82.35
Boerum Hill,Fort Green	2629,26159.09,2313.26
Boerum Hill,Garment District	218,5356.22,567.73
Boerum Hill,Glendale	3,89.00,0.00
Boerum Hill,Gramercy	452,9847.21,1121.26
Boerum Hill,Gravesend-Sheepshead Bay	64,2011.20,136.20
Boerum Hill,Greenwich Village	368,6741.00,684.21
Boerum Hill,Greenwood	318,3730.20,301.71
Boerum Hill,Hamilton Heights	21,917.46,93.13
Boerum Hill,Harlem	49,2007.18,205.18
Boerum Hill,High Bridge	3,165.00,0.00
Boerum Hill,Hunts Point	1,48.62,9.62
Boerum Hill,Inwood	7,357.90,39.40
Boerum Hill,Jackson Heights	50,1452.42,102.42
Boerum Hill,Jamaica	3,132.00,10.50
Boerum Hill,Laurelton	1,81.00,6.50
Boerum Hill,Little Italy	97,1522.48,167.48
Boerum Hill,Lower East Side	405,6261.14,617.17
Boerum Hill,Mapleton-Flatlands	132,2691.76,211.77
Boerum Hill,Maspeth	7,179.30,4.80
Boerum Hill,Middle Village	4,132.40,13.40
Boerum Hill,Midtown	604,16089.00,1689.41
Boerum Hill,Morningside Heights	22,889.75,106.92
Boerum Hill,Morris Heights	2,104.83,5.00
Boerum Hill,Mott Haven	2,98.50,10.17
Boerum Hill,Murray Hill	182,4432.04,496.39
Boerum Hill,Nkew Gardens	9,368.93,39.93
Boerum Hill,North Sutton Area	52,1361.78,143.28
Boerum Hill,Park Slope	1829,17690.83,1523.41
Boerum Hill,Parkchester	2,102.00,0.00
Boerum Hill,Queensboro Hill	3,140.00,13.00
Boerum Hill,Ridgewood	27,698.95,47.95
Boerum Hill,Soho	239,4166.38,475.89
Boerum Hill,Soundview	2,110.16,6.00
Boerum Hill,South Bronx	5,242.46,7.80
Boerum Hill,Springfield Gardens	1,58.62,11.62
Boerum Hill,Sunny Side	101,2724.71,327.40
Boerum Hill,Sunset Park	258,4222.77,331.27
Boerum Hill,The Rockaways	5,289.50,0.00
Boerum Hill,Throggs Neck	1,49.00,0.00
Boerum Hill,Tremont	4,194.00,0.00
Boerum Hill,Tribeca	254,3952.76,453.12
Boerum Hill,University Heights	1,49.50,0.00
Boerum Hill,Upper East Side	359,10809.42,1251.31
Boerum Hill,Upper West Side	203,7046.29,873.65
Boerum Hill,Utopia	11,465.28,35.95
Boerum Hill,Washington Heights	19,950.78,115.95
Boerum Hill,West Village	191,3988.84,455.19
Boerum Hill,Williamsburg	1034,16374.59,1609.18
Boerum Hill,Woodhaven-Richmond Hill	14,591.22,96.72
Boerum Hill,Woodlawn-Nordwood	1,58.00,0.00
Boerum Hill,Woodside	28,771.13,56.63
Boerum Hill,Yorkville	33,1160.82,129.32
Borough Park,Astoria-Long Island City	8,389.69,45.70
Borough Park,Battery Park	13,533.68,26.55
Borough Park,Bay Ridge	23,394.95,37.45
Borough Park,Bedford Park	1,88.03,14.59
Borough Park,Bedford-Stuyvesant	30,723.50,87.17
Borough Park,Bensonhurst	22,307.85,32.35
Borough Park,Boerum Hill	41,634.60,37.10
Borough Park,Borough Park	330,3603.57,205.92
Borough Park,Brownsville	6,118.00,0.00
Borough Park,Bushwick	6,198.80,20.30
Borough Park,Canarsie	11,280.77,38.77
Borough Park,Carnegie Hill	1,27.50,0.00
Borough Park,Carroll Gardens	58,794.34,69.35
Borough Park,Central Park	3,83.83,3.00
Borough Park,Chelsea	39,1291.31,137.41
Borough Park,Chinatown	6,118.50,7.50
Borough Park,Clinton	17,545.31,54.16
Borough Park,Cobble Hill	6,115.90,10.90
Borough Park,Downtown	27,460.97,17.47
