Borough Park,Garment District	25,698.33,44.53
Borough Park,Glendale	1,28.50,2.00
Borough Park,Gramercy	32,786.82,53.68
Borough Park,Gravesend-Sheepshead Bay	29,427.32,20.32
Borough Park,Greenwich Village	14,314.48,35.32
Borough Park,Greenwood	21,222.50,11.50
Borough Park,Harlem	16,823.11,92.15
Borough Park,High Bridge	2,94.00,3.00
Borough Park,Kings Bridge	1,82.28,18.95
Borough Park,Little Italy	6,133.40,18.90
Borough Park,Lower East Side	30,649.91,62.58
Borough Park,Mapleton-Flatlands	66,767.33,49.00
Borough Park,Midtown	82,2699.63,225.93
Borough Park,Murray Hill	25,743.06,79.75
